,0,1,2,3,4,5,6
0,Date,Open,High,Low,Close,Adj Close,Volume
698,2019-04-11,72.209206,72.861923,71.807533,72.677826,72.176163,2301212
699,2019-04-12,73.071129,73.497910,72.970711,73.355652,72.849312,1082551
700,2019-04-15,73.506279,73.941422,72.995819,73.489540,72.982269,867929
701,2019-04-16,73.640167,73.807533,73.112968,73.338913,72.832687,1243159
702,2019-04-17,73.949791,74.158997,73.305443,73.313805,72.807755,1210416
703,2019-04-18,73.673637,74.225945,73.430962,74.058578,73.547386,1754380
704,2019-04-22,73.581589,74.071129,73.305443,73.941422,73.431030,1469372
705,2019-04-23,73.949791,74.677826,73.782425,74.443512,73.929665,1231209
706,2019-04-24,74.686195,74.878662,74.326363,74.527199,74.012772,1240530
707,2019-04-25,74.016739,74.485359,72.995819,73.464432,72.957336,2506632
708,2019-04-26,68.083679,71.616737,67.707115,71.322174,70.829872,3899166
709,2019-04-29,71.615067,72.328873,71.405861,71.841003,71.345108,2536149
710,2019-04-30,71.866112,72.410042,71.506279,72.251045,71.752327,1992185
711,2019-05-01,72.317993,72.610878,71.364014,71.447701,70.954529,1192969
712,2019-05-02,71.430962,71.949791,70.970711,71.824265,71.328491,984322
713,2019-05-03,72.092049,72.518829,71.907951,72.443512,71.943474,817500
714,2019-05-06,71.213387,71.288704,70.594139,71.079498,70.588867,1173251
715,2019-05-07,70.184097,70.376572,69.556488,69.857742,69.375542,1861571
716,2019-05-08,69.112968,69.489540,68.702927,69.020920,68.544502,2393107
717,2019-05-09,68.334724,68.887032,68.000000,68.836823,68.361671,1193566
718,2019-05-10,68.410042,69.213387,67.497910,69.146446,68.669159,1121030
719,2019-05-13,67.589958,67.765694,66.920502,67.364014,66.899033,2467914
720,2019-05-14,67.564857,68.451881,67.338913,67.372383,66.907349,1640377
721,2019-05-15,67.112968,68.451881,66.856064,68.083679,67.613739,1211491
722,2019-05-16,68.744766,68.811714,68.025108,68.075317,67.605438,1245310
723,2019-05-17,67.405861,68.050209,66.895393,67.380753,66.915657,1595445
724,2019-05-20,66.744766,66.912132,66.217575,66.393303,65.935020,1528047
725,2019-05-21,66.870293,67.146446,66.736404,66.861923,66.400414,1324538
726,2019-05-22,66.794975,67.150627,66.518829,66.602509,66.142792,2061734
727,2019-05-23,65.916321,66.301254,65.414223,65.690376,65.236946,2124113
728,2019-05-24,66.083679,66.326363,65.280334,65.305443,64.854675,1379986
729,2019-05-28,65.397491,65.589958,64.259415,64.267784,63.824173,1925982
730,2019-05-29,63.732220,64.368202,63.347279,64.100418,63.657963,3293540
731,2019-05-30,64.167366,64.728035,63.824268,64.301254,63.915817,2778136
732,2019-05-31,63.623432,63.933056,63.497910,63.723850,63.341881,2381755
733,2019-06-03,62.476986,63.682007,61.589958,63.397491,63.017475,3067565
734,2019-06-04,64.075317,65.146446,63.732220,65.079498,64.689407,2332760
735,2019-06-05,65.464432,66.000000,64.928871,65.966530,65.571114,1985373
736,2019-06-06,66.050209,66.635986,65.698746,66.426781,66.028610,1289047
737,2019-06-07,66.803345,66.900421,66.000000,66.083679,65.687569,1317010
738,2019-06-10,66.334724,66.435143,65.832634,66.041840,65.645966,1345570
739,2019-06-11,66.669456,66.987450,65.916321,66.242676,65.845604,1560670
740,2019-06-12,66.108788,66.192467,65.255234,65.422592,65.030441,1366722
741,2019-06-13,65.707115,65.887032,65.422592,65.698746,65.304932,1206950
742,2019-06-14,65.564857,65.598328,64.292885,64.711296,64.323410,1973065
743,2019-06-17,64.635986,64.845184,63.974895,64.142258,63.757778,1912717
744,2019-06-18,64.652718,65.774055,64.652718,65.556488,65.163536,2116584
745,2019-06-19,65.598328,66.046028,65.347282,65.974892,65.579430,1650056
746,2019-06-20,66.794975,67.682007,66.504601,67.631798,67.226402,1506417
747,2019-06-21,67.447701,67.707115,66.933052,67.297073,66.893684,2355584
748,2019-06-24,67.305443,67.698746,67.087868,67.497910,67.093315,1197271
749,2019-06-25,67.548119,67.974892,67.188286,67.472801,67.068352,2158290
750,2019-06-26,67.430962,67.774055,66.728035,66.828453,66.427872,2540570
751,2019-06-27,67.071129,67.364014,66.820084,67.271965,66.868729,2041658
752,2019-06-28,67.397491,68.560669,67.096237,68.217575,67.808670,5773523
753,2019-07-01,69.071129,69.606697,68.560669,69.179916,68.765244,1752109
754,2019-07-02,69.330544,69.330544,68.309624,68.585777,68.174667,1118401
755,2019-07-03,68.627617,69.104607,68.292885,69.104607,68.690392,987668
