,0,1,2,3,4,5,6
0,Date,Open,High,Low,Close,Adj Close,Volume
116,2016-07-22,133.059998,134.429993,132.649994,134.029999,121.277397,252500
117,2016-07-25,134.130005,135.259995,133.850006,135.250000,122.381325,336300
118,2016-07-26,135.550003,135.550003,133.919998,134.410004,121.621254,296600
119,2016-07-27,134.369995,134.369995,132.350006,133.199997,120.526360,335900
120,2016-07-28,132.929993,133.610001,132.759995,133.259995,120.580650,243700
121,2016-07-29,133.210007,133.550003,132.419998,133.250000,120.571625,354700
122,2016-08-01,133.350006,133.589996,132.509995,133.389999,120.698311,316300
123,2016-08-02,133.199997,133.240005,132.270004,132.869995,120.227776,288700
124,2016-08-03,133.169998,134.039993,132.259995,134.039993,121.286469,273600
125,2016-08-04,134.270004,136.750000,134.089996,135.759995,122.842796,484700
126,2016-08-05,136.039993,136.160004,132.639999,134.009995,121.259300,636700
127,2016-08-08,133.660004,133.940002,132.149994,132.710007,120.083008,769500
128,2016-08-09,136.369995,139.809998,135.160004,136.380005,123.403824,1327100
129,2016-08-10,136.490005,136.779999,134.460007,135.539993,122.643723,420600
130,2016-08-11,135.770004,136.589996,135.509995,136.039993,123.096184,214200
131,2016-08-12,135.460007,136.449997,135.169998,135.589996,122.688980,330800
132,2016-08-15,136.000000,136.020004,135.289993,135.889999,122.960472,292600
133,2016-08-16,135.839996,135.839996,133.789993,134.039993,121.286469,394600
134,2016-08-17,134.220001,134.509995,133.330002,134.220001,121.449326,236300
135,2016-08-18,134.380005,136.369995,134.380005,136.199997,123.240952,322400
136,2016-08-19,135.779999,137.740005,135.229996,137.529999,124.444374,328200
137,2016-08-22,137.410004,137.600006,136.600006,137.589996,124.498695,156000
138,2016-08-23,138.539993,139.070007,137.389999,138.089996,124.951126,205000
139,2016-08-24,138.059998,138.649994,137.610001,137.860001,124.743004,279800
140,2016-08-25,137.630005,138.729996,137.169998,138.539993,125.358315,171500
141,2016-08-26,138.770004,139.160004,135.710007,136.419998,123.440010,310800
142,2016-08-29,136.509995,137.740005,136.509995,137.449997,124.372002,259700
143,2016-08-30,137.850006,139.210007,137.470001,138.449997,125.276863,417400
144,2016-08-31,138.210007,138.949997,138.149994,138.580002,125.394524,358500
145,2016-09-01,138.240005,138.809998,137.520004,138.369995,125.204491,334300
146,2016-09-02,139.039993,139.270004,138.229996,138.990005,125.765488,280500
147,2016-09-06,139.399994,139.550003,138.139999,138.770004,125.566452,245200
148,2016-09-07,139.110001,139.339996,138.020004,139.330002,126.073143,330800
149,2016-09-08,139.259995,139.270004,138.520004,138.630005,125.439758,331200
150,2016-09-09,137.600006,137.820007,134.740005,134.750000,121.928932,517400
151,2016-09-12,133.960007,135.229996,133.580002,135.000000,122.155113,662900
152,2016-09-13,135.360001,137.940002,134.619995,135.020004,122.173218,602500
153,2016-09-14,135.210007,135.210007,133.970001,134.580002,121.775078,306000
154,2016-09-15,134.440002,135.600006,133.960007,135.279999,122.408485,269700
155,2016-09-16,135.190002,136.169998,134.210007,135.850006,122.924248,453700
156,2016-09-19,136.419998,137.910004,136.419998,137.789993,124.679703,305500
157,2016-09-20,138.880005,138.929993,138.039993,138.240005,125.086853,381800
158,2016-09-21,138.809998,141.190002,138.809998,141.100006,127.674713,480300
159,2016-09-22,141.520004,142.089996,140.940002,141.889999,128.974564,341900
160,2016-09-23,141.699997,141.910004,140.899994,140.899994,128.074661,575800
161,2016-09-26,140.089996,140.889999,140.080002,140.190002,127.429298,308100
162,2016-09-27,140.089996,141.300003,139.500000,141.270004,128.410980,215300
163,2016-09-28,141.649994,142.119995,140.600006,142.000000,129.074554,357600
164,2016-09-29,141.899994,142.740005,141.190002,141.979996,129.056396,476400
165,2016-09-30,142.110001,143.429993,141.720001,142.970001,129.956268,369000
166,2016-10-03,142.929993,143.639999,141.850006,141.960007,129.038177,432900
167,2016-10-04,141.899994,142.770004,140.220001,140.419998,127.638359,269400
168,2016-10-05,140.690002,140.889999,138.509995,138.550003,125.938606,643600
169,2016-10-06,137.830002,138.800003,137.009995,138.220001,125.638588,710100
170,2016-10-07,138.460007,138.460007,136.259995,137.429993,124.920517,367000
171,2016-10-10,138.330002,138.690002,137.309998,137.699997,125.165947,269500
172,2016-10-11,137.529999,137.529999,135.039993,135.479996,123.148041,227800
173,2016-10-12,135.110001,135.110001,131.309998,131.350006,119.393944,836400
174,2016-10-13,130.000000,130.779999,128.369995,130.210007,118.357712,851000
175,2016-10-14,131.000000,131.000000,129.279999,129.309998,117.539627,451800
176,2016-10-17,129.690002,130.070007,128.630005,129.100006,117.348755,442800
177,2016-10-18,130.119995,130.139999,128.520004,130.000000,118.166832,357100
178,2016-10-19,130.130005,130.610001,128.729996,129.429993,117.648689,426000
179,2016-10-20,129.320007,130.210007,129.039993,129.210007,117.448730,269800
180,2016-10-21,128.600006,129.889999,128.149994,129.750000,117.939575,259100
181,2016-10-24,130.240005,130.899994,129.860001,130.520004,118.639519,367700
182,2016-10-25,130.100006,130.509995,128.850006,130.500000,118.621307,358200
183,2016-10-26,130.350006,132.639999,130.149994,132.059998,120.039330,743800
